survey_id,response,question_code
256,4,seed_enroll_supp
752,4,seed_enroll_supp
1361,NA,seed_enroll_supp
30,4,seed_enroll_supp
608,NA,seed_enroll_supp
769,4,seed_enroll_supp
685,4,seed_enroll_supp
1145,4,seed_enroll_supp
1240,2,seed_enroll_supp
1202,NA,seed_enroll_supp
1203,4,seed_enroll_supp
792,4,seed_enroll_supp
399,1,seed_enroll_supp
177,3,seed_enroll_supp
375,3,seed_enroll_supp
989,4,seed_enroll_supp
535,4,seed_enroll_supp
437,NA,seed_enroll_supp
130,NA,seed_enroll_supp
1345,4,seed_enroll_supp
1046,3,seed_enroll_supp
871,4,seed_enroll_supp
428,NA,seed_enroll_supp
1341,NA,seed_enroll_supp
365,NA,seed_enroll_supp
830,1,seed_enroll_supp
1282,1,seed_enroll_supp
2,NA,seed_enroll_supp
188,NA,seed_enroll_supp
774,1,seed_enroll_supp
516,4,seed_enroll_supp
1154,4,seed_enroll_supp
240,NA,seed_enroll_supp
183,4,seed_enroll_supp
1078,1,seed_enroll_supp
969,NA,seed_enroll_supp
776,4,seed_enroll_supp
766,3,seed_enroll_supp
962,NA,seed_enroll_supp
856,4,seed_enroll_supp
886,4,seed_enroll_supp
1088,4,seed_enroll_supp
1227,2,seed_enroll_supp
114,4,seed_enroll_supp
622,NA,seed_enroll_supp
674,4,seed_enroll_supp
789,NA,seed_enroll_supp
255,4,seed_enroll_supp
567,NA,seed_enroll_supp
1030,4,seed_enroll_supp
507,NA,seed_enroll_supp
1165,4,seed_enroll_supp
1039,1,seed_enroll_supp
249,4,seed_enroll_supp
638,4,seed_enroll_supp
1346,NA,seed_enroll_supp
991,4,seed_enroll_supp
218,4,seed_enroll_supp
693,4,seed_enroll_supp
1260,NA,seed_enroll_supp
606,1,seed_enroll_supp
93,4,seed_enroll_supp
1263,4,seed_enroll_supp
945,4,seed_enroll_supp
709,NA,seed_enroll_supp
1149,3,seed_enroll_supp
51,NA,seed_enroll_supp
528,4,seed_enroll_supp
602,4,seed_enroll_supp
742,4,seed_enroll_supp
493,4,seed_enroll_supp
1223,NA,seed_enroll_supp
1441,4,seed_enroll_supp
542,NA,seed_enroll_supp
1038,4,seed_enroll_supp
11,NA,seed_enroll_supp
1012,3,seed_enroll_supp
557,4,seed_enroll_supp
10,4,seed_enroll_supp
278,4,seed_enroll_supp
1284,4,seed_enroll_supp
823,4,seed_enroll_supp
1218,4,seed_enroll_supp
1351,NA,seed_enroll_supp
1359,1,seed_enroll_supp
601,3,seed_enroll_supp
736,NA,seed_enroll_supp
1253,2,seed_enroll_supp
1242,NA,seed_enroll_supp
1400,NA,seed_enroll_supp
799,4,seed_enroll_supp
1188,3,seed_enroll_supp
1271,NA,seed_enroll_supp
839,4,seed_enroll_supp
1458,NA,seed_enroll_supp
717,NA,seed_enroll_supp
1321,NA,seed_enroll_supp
772,NA,seed_enroll_supp
831,NA,seed_enroll_supp
506,4,seed_enroll_supp
1031,3,seed_enroll_supp
973,3,seed_enroll_supp
421,NA,seed_enroll_supp
1126,1,seed_enroll_supp
1281,4,seed_enroll_supp
1249,NA,seed_enroll_supp
215,NA,seed_enroll_supp
780,4,seed_enroll_supp
1273,2,seed_enroll_supp
788,4,seed_enroll_supp
1369,4,seed_enroll_supp
971,4,seed_enroll_supp
515,NA,seed_enroll_supp
479,3,seed_enroll_supp
1448,3,seed_enroll_supp
965,4,seed_enroll_supp
901,1,seed_enroll_supp
1268,NA,seed_enroll_supp
1339,4,seed_enroll_supp
1255,4,seed_enroll_supp
1324,4,seed_enroll_supp
1264,4,seed_enroll_supp
1254,4,seed_enroll_supp
1083,4,seed_enroll_supp
867,NA,seed_enroll_supp
1125,1,seed_enroll_supp
1450,NA,seed_enroll_supp
1032,4,seed_enroll_supp
626,4,seed_enroll_supp
644,NA,seed_enroll_supp
630,1,seed_enroll_supp
620,1,seed_enroll_supp
1459,NA,seed_enroll_supp
1252,4,seed_enroll_supp
1040,NA,seed_enroll_supp
577,3,seed_enroll_supp
954,4,seed_enroll_supp
850,NA,seed_enroll_supp
931,NA,seed_enroll_supp
72,3,payment_type
72,3,prog_type
1358,3,payment_type
1358,3,prog_type
1123,2,payment_type
1123,2,prog_type
576,2,payment_type
576,2,prog_type
1001,4,payment_type
1001,4,prog_type
140,1,payment_type
140,1,prog_type
1393,4,payment_type
1393,4,prog_type
967,NA,payment_type
967,NA,prog_type
39,2,payment_type
39,2,prog_type
265,3,payment_type
265,3,prog_type
410,4,payment_type
410,4,prog_type
949,NA,payment_type
949,NA,prog_type
1085,3,payment_type
1085,3,prog_type
1111,NA,payment_type
1111,NA,prog_type
1167,4,payment_type
1167,4,prog_type
1278,NA,payment_type
1278,NA,prog_type
1290,3,payment_type
1290,3,prog_type
1376,NA,payment_type
1376,NA,prog_type
1394,NA,payment_type
1394,NA,prog_type
25,2,payment_type
25,2,prog_type
107,2,payment_type
107,2,prog_type
151,4,payment_type
151,4,prog_type
158,3,payment_type
158,3,prog_type
178,2,payment_type
178,2,prog_type
311,NA,payment_type
311,NA,prog_type
554,4,payment_type
554,4,prog_type
581,NA,payment_type
581,NA,prog_type
609,3,payment_type
609,3,prog_type
640,4,payment_type
640,4,prog_type
650,2,payment_type
650,2,prog_type
681,NA,payment_type
681,NA,prog_type
746,NA,payment_type
746,NA,prog_type
821,NA,payment_type
821,NA,prog_type
900,3,payment_type
900,3,prog_type
1122,3,payment_type
1122,3,prog_type
1389,NA,payment_type
1389,NA,prog_type
36,1,payment_type
36,1,prog_type
37,3,payment_type
37,3,prog_type
193,4,payment_type
193,4,prog_type
431,3,payment_type
431,3,prog_type
511,3,payment_type
511,3,prog_type
590,3,payment_type
590,3,prog_type
714,3,payment_type
714,3,prog_type
729,3,payment_type
729,3,prog_type
735,3,payment_type
735,3,prog_type
768,3,payment_type
768,3,prog_type
791,3,payment_type
791,3,prog_type
793,3,payment_type
793,3,prog_type
806,4,payment_type
806,4,prog_type
813,3,payment_type
813,3,prog_type
832,3,payment_type
832,3,prog_type
860,3,payment_type
860,3,prog_type
903,NA,payment_type
903,NA,prog_type
997,1,payment_type
997,1,prog_type
1035,2,payment_type
1035,2,prog_type
1059,4,payment_type
1059,4,prog_type
1065,1,payment_type
1065,1,prog_type
1120,3,payment_type
1120,3,prog_type
1162,3,payment_type
1162,3,prog_type
1166,2,payment_type
1166,2,prog_type
1170,4,payment_type
1170,4,prog_type
1216,2,payment_type
1216,2,prog_type
1288,2,payment_type
1288,2,prog_type
1384,3,payment_type
1384,3,prog_type
13,3,payment_type
13,3,prog_type
103,3,payment_type
103,3,prog_type
661,4,payment_type
661,4,prog_type
868,3,payment_type
868,3,prog_type
941,4,payment_type
941,4,prog_type
1051,2,payment_type
1051,2,prog_type
1079,3,payment_type
1079,3,prog_type
812,3,payment_type
812,3,prog_type
1348,3,payment_type
1348,3,prog_type
842,4,payment_type
842,4,prog_type
296,NA,payment_type
296,NA,prog_type
495,4,payment_type
495,4,prog_type
841,4,payment_type
841,4,prog_type
852,3,payment_type
852,3,prog_type
1233,4,payment_type
1233,4,prog_type
642,4,payment_type
642,4,prog_type
748,NA,payment_type
748,NA,prog_type
818,NA,payment_type
818,NA,prog_type
1337,NA,payment_type
1337,NA,prog_type
1360,4,payment_type
1360,4,prog_type
1073,NA,payment_type
1073,NA,prog_type
1274,3,payment_type
1274,3,prog_type
1041,3,payment_type
1041,3,prog_type
683,NA,payment_type
683,NA,prog_type
1121,2,payment_type
1121,2,prog_type
588,3,payment_type
588,3,prog_type
1100,3,payment_type
1100,3,prog_type
1331,3,payment_type
1331,3,prog_type
892,3,payment_type
892,3,prog_type
446,1,payment_type
446,1,prog_type
583,3,payment_type
583,3,prog_type
926,2,payment_type
926,2,prog_type
442,3,payment_type
442,3,prog_type
1232,1,payment_type
1232,1,prog_type
1237,3,payment_type
1237,3,prog_type
1293,3,payment_type
1293,3,prog_type
57,3,payment_type
57,3,prog_type
964,3,payment_type
964,3,prog_type
1244,2,payment_type
1244,2,prog_type
478,3,payment_type
478,3,prog_type
18,2,payment_type
18,2,prog_type
1200,3,payment_type
1200,3,prog_type
946,3,payment_type
946,3,prog_type
947,4,payment_type
947,4,prog_type
1294,3,payment_type
1294,3,prog_type
337,3,payment_type
337,3,prog_type
933,3,payment_type
933,3,prog_type
948,4,payment_type
948,4,prog_type
1365,4,payment_type
1365,4,prog_type
911,3,payment_type
911,3,prog_type
1246,2,payment_type
1246,2,prog_type
200,2,payment_type
200,2,prog_type
773,3,payment_type
773,3,prog_type
44,3,payment_type
44,3,prog_type
152,2,payment_type
152,2,prog_type
1229,3,payment_type
1229,3,prog_type
1251,2,payment_type
1251,2,prog_type
1308,3,payment_type
1308,3,prog_type
450,2,payment_type
450,2,prog_type
288,3,payment_type
288,3,prog_type
1342,3,payment_type
1342,3,prog_type
407,2,payment_type
407,2,prog_type
513,3,payment_type
513,3,prog_type
1160,2,payment_type
1160,2,prog_type
1217,3,payment_type
1217,3,prog_type
1370,2,payment_type
1370,2,prog_type
1364,3,payment_type
1364,3,prog_type
517,3,payment_type
517,3,prog_type
629,3,payment_type
629,3,prog_type
547,2,payment_type
547,2,prog_type
747,NA,payment_type
747,NA,prog_type
256,2,payment_type
256,2,prog_type
752,1,payment_type
752,1,prog_type
1361,3,payment_type
1361,3,prog_type
30,2,payment_type
30,2,prog_type
608,3,payment_type
608,3,prog_type
769,3,payment_type
769,3,prog_type
685,2,payment_type
685,2,prog_type
1145,3,payment_type
1145,3,prog_type
1240,3,payment_type
1240,3,prog_type
1202,3,payment_type
1202,3,prog_type
1203,2,payment_type
1203,2,prog_type
792,3,payment_type
792,3,prog_type
399,2,payment_type
399,2,prog_type
177,3,payment_type
177,3,prog_type
375,3,payment_type
375,3,prog_type
989,2,payment_type
989,2,prog_type
535,2,payment_type
535,2,prog_type
437,2,payment_type
437,2,prog_type
130,2,payment_type
130,2,prog_type
1345,2,payment_type
1345,2,prog_type
1046,3,payment_type
1046,3,prog_type
871,3,payment_type
871,3,prog_type
428,4,payment_type
428,4,prog_type
1341,2,payment_type
1341,2,prog_type
365,3,payment_type
365,3,prog_type
830,3,payment_type
830,3,prog_type
1282,3,payment_type
1282,3,prog_type
2,2,payment_type
2,2,prog_type
188,3,payment_type
188,3,prog_type
774,2,payment_type
774,2,prog_type
516,2,payment_type
516,2,prog_type
1154,3,payment_type
1154,3,prog_type
240,NA,payment_type
240,NA,prog_type
183,4,payment_type
183,4,prog_type
1078,4,payment_type
1078,4,prog_type
969,4,payment_type
969,4,prog_type
776,4,payment_type
776,4,prog_type
766,3,payment_type
766,3,prog_type
962,3,payment_type
962,3,prog_type
856,3,payment_type
856,3,prog_type
886,3,payment_type
886,3,prog_type
1088,3,payment_type
1088,3,prog_type
1227,2,payment_type
1227,2,prog_type
114,3,payment_type
114,3,prog_type
622,4,payment_type
622,4,prog_type
674,2,payment_type
674,2,prog_type
789,4,payment_type
789,4,prog_type
255,4,payment_type
255,4,prog_type
567,4,payment_type
567,4,prog_type
1030,3,payment_type
1030,3,prog_type
507,2,payment_type
507,2,prog_type
1165,3,payment_type
1165,3,prog_type
1039,2,payment_type
1039,2,prog_type
249,3,payment_type
249,3,prog_type
638,4,payment_type
638,4,prog_type
1346,4,payment_type
1346,4,prog_type
991,2,payment_type
991,2,prog_type
218,4,payment_type
218,4,prog_type
693,3,payment_type
693,3,prog_type
1260,4,payment_type
1260,4,prog_type
606,4,payment_type
606,4,prog_type
93,3,payment_type
93,3,prog_type
1263,3,payment_type
1263,3,prog_type
945,3,payment_type
945,3,prog_type
709,NA,payment_type
709,NA,prog_type
1149,2,payment_type
1149,2,prog_type
51,3,payment_type
51,3,prog_type
528,3,payment_type
528,3,prog_type
602,3,payment_type
602,3,prog_type
742,3,payment_type
742,3,prog_type
493,3,payment_type
493,3,prog_type
1223,2,payment_type
1223,2,prog_type
1441,3,payment_type
1441,3,prog_type
542,NA,payment_type
542,NA,prog_type
1038,3,payment_type
1038,3,prog_type
11,3,payment_type
11,3,prog_type
1012,3,payment_type
1012,3,prog_type
557,2,payment_type
557,2,prog_type
10,2,payment_type
10,2,prog_type
278,2,payment_type
278,2,prog_type
1284,2,payment_type
1284,2,prog_type
823,3,payment_type
823,3,prog_type
1218,3,payment_type
1218,3,prog_type
1351,2,payment_type
1351,2,prog_type
1359,3,payment_type
1359,3,prog_type
601,4,payment_type
601,4,prog_type
736,4,payment_type
736,4,prog_type
1253,3,payment_type
1253,3,prog_type
1242,4,payment_type
1242,4,prog_type
1400,2,payment_type
1400,2,prog_type
799,NA,payment_type
799,NA,prog_type
1188,3,payment_type
1188,3,prog_type
1271,3,payment_type
1271,3,prog_type
839,4,payment_type
839,4,prog_type
1458,4,payment_type
1458,4,prog_type
717,NA,payment_type
717,NA,prog_type
1321,3,payment_type
1321,3,prog_type
772,2,payment_type
772,2,prog_type
831,2,payment_type
831,2,prog_type
506,2,payment_type
506,2,prog_type
1031,2,payment_type
1031,2,prog_type
973,3,payment_type
973,3,prog_type
421,3,payment_type
421,3,prog_type
1126,2,payment_type
1126,2,prog_type
1281,3,payment_type
1281,3,prog_type
1249,3,payment_type
1249,3,prog_type
215,2,payment_type
215,2,prog_type
780,3,payment_type
780,3,prog_type
1273,2,payment_type
1273,2,prog_type
788,3,payment_type
788,3,prog_type
1369,2,payment_type
1369,2,prog_type
971,2,payment_type
971,2,prog_type
515,3,payment_type
515,3,prog_type
479,3,payment_type
479,3,prog_type
1448,3,payment_type
1448,3,prog_type
965,3,payment_type
965,3,prog_type
901,3,payment_type
901,3,prog_type
1268,1,payment_type
1268,1,prog_type
1339,3,payment_type
1339,3,prog_type
1255,2,payment_type
1255,2,prog_type
1324,4,payment_type
1324,4,prog_type
1264,4,payment_type
1264,4,prog_type
1254,3,payment_type
1254,3,prog_type
1083,2,payment_type
1083,2,prog_type
867,3,payment_type
867,3,prog_type
1125,4,payment_type
1125,4,prog_type
1450,2,payment_type
1450,2,prog_type
1032,3,payment_type
1032,3,prog_type
626,2,payment_type
626,2,prog_type
644,NA,payment_type
644,NA,prog_type
630,1,payment_type
630,1,prog_type
620,3,payment_type
620,3,prog_type
1459,3,payment_type
1459,3,prog_type
1252,2,payment_type
1252,2,prog_type
1040,3,payment_type
1040,3,prog_type
577,3,payment_type
577,3,prog_type
954,4,payment_type
954,4,prog_type
850,2,payment_type
850,2,prog_type
931,3,payment_type
931,3,prog_type
72,3,payment_type
72,3,prog_type
1358,3,payment_type
1358,3,prog_type
1123,1,payment_type
1123,1,prog_type
576,3,payment_type
576,3,prog_type
1001,4,payment_type
1001,4,prog_type
140,1,payment_type
140,1,prog_type
1393,4,payment_type
1393,4,prog_type
967,NA,payment_type
967,NA,prog_type
39,1,payment_type
39,1,prog_type
265,4,payment_type
265,4,prog_type
410,3,payment_type
410,3,prog_type
949,NA,payment_type
949,NA,prog_type
1085,3,payment_type
1085,3,prog_type
1111,NA,payment_type
1111,NA,prog_type
1167,4,payment_type
1167,4,prog_type
1278,NA,payment_type
1278,NA,prog_type
1290,3,payment_type
1290,3,prog_type
1376,NA,payment_type
1376,NA,prog_type
1394,NA,payment_type
1394,NA,prog_type
25,2,payment_type
25,2,prog_type
107,3,payment_type
107,3,prog_type
151,4,payment_type
151,4,prog_type
158,3,payment_type
158,3,prog_type
178,3,payment_type
178,3,prog_type
311,NA,payment_type
311,NA,prog_type
554,4,payment_type
554,4,prog_type
581,NA,payment_type
581,NA,prog_type
609,3,payment_type
609,3,prog_type
640,4,payment_type
640,4,prog_type
650,1,payment_type
650,1,prog_type
681,NA,payment_type
681,NA,prog_type
746,NA,payment_type
746,NA,prog_type
821,NA,payment_type
821,NA,prog_type
900,3,payment_type
900,3,prog_type
1122,3,payment_type
1122,3,prog_type
1389,NA,payment_type
1389,NA,prog_type
36,1,payment_type
36,1,prog_type
37,3,payment_type
37,3,prog_type
193,4,payment_type
193,4,prog_type
431,3,payment_type
431,3,prog_type
511,3,payment_type
511,3,prog_type
590,3,payment_type
590,3,prog_type
714,3,payment_type
714,3,prog_type
729,3,payment_type
729,3,prog_type
735,3,payment_type
735,3,prog_type
768,3,payment_type
768,3,prog_type
791,4,payment_type
791,4,prog_type
793,3,payment_type
793,3,prog_type
806,4,payment_type
806,4,prog_type
813,3,payment_type
813,3,prog_type
832,3,payment_type
832,3,prog_type
860,4,payment_type
860,4,prog_type
903,NA,payment_type
903,NA,prog_type
997,4,payment_type
997,4,prog_type
1035,2,payment_type
1035,2,prog_type
1059,4,payment_type
1059,4,prog_type
1065,3,payment_type
1065,3,prog_type
1120,3,payment_type
1120,3,prog_type
1162,3,payment_type
1162,3,prog_type
1166,3,payment_type
1166,3,prog_type
1170,4,payment_type
1170,4,prog_type
1216,3,payment_type
1216,3,prog_type
1288,3,payment_type
1288,3,prog_type
1384,NA,payment_type
1384,NA,prog_type
13,3,payment_type
13,3,prog_type
103,3,payment_type
103,3,prog_type
661,4,payment_type
661,4,prog_type
868,3,payment_type
868,3,prog_type
941,4,payment_type
941,4,prog_type
1051,3,payment_type
1051,3,prog_type
1079,3,payment_type
1079,3,prog_type
812,4,payment_type
812,4,prog_type
1348,3,payment_type
1348,3,prog_type
842,3,payment_type
842,3,prog_type
296,NA,payment_type
296,NA,prog_type
495,3,payment_type
495,3,prog_type
841,NA,payment_type
841,NA,prog_type
852,3,payment_type
852,3,prog_type
1233,4,payment_type
1233,4,prog_type
642,4,payment_type
642,4,prog_type
748,NA,payment_type
748,NA,prog_type
818,NA,payment_type
818,NA,prog_type
1337,NA,payment_type
1337,NA,prog_type
1360,3,payment_type
1360,3,prog_type
1073,3,payment_type
1073,3,prog_type
1274,3,payment_type
1274,3,prog_type
1041,3,payment_type
1041,3,prog_type
683,NA,payment_type
683,NA,prog_type
1121,3,payment_type
1121,3,prog_type
588,3,payment_type
588,3,prog_type
1100,3,payment_type
1100,3,prog_type
1331,3,payment_type
1331,3,prog_type
892,3,payment_type
892,3,prog_type
446,3,payment_type
446,3,prog_type
583,3,payment_type
583,3,prog_type
926,1,payment_type
926,1,prog_type
442,NA,payment_type
442,NA,prog_type
1232,2,payment_type
1232,2,prog_type
1237,4,payment_type
1237,4,prog_type
1293,1,payment_type
1293,1,prog_type
57,3,payment_type
57,3,prog_type
964,3,payment_type
964,3,prog_type
1244,3,payment_type
1244,3,prog_type
478,3,payment_type
478,3,prog_type
18,4,payment_type
18,4,prog_type
1200,3,payment_type
1200,3,prog_type
946,3,payment_type
946,3,prog_type
947,3,payment_type
947,3,prog_type
1294,3,payment_type
1294,3,prog_type
337,3,payment_type
337,3,prog_type
933,3,payment_type
933,3,prog_type
948,4,payment_type
948,4,prog_type
1365,4,payment_type
1365,4,prog_type
911,4,payment_type
911,4,prog_type
1246,2,payment_type
1246,2,prog_type
200,4,payment_type
200,4,prog_type
773,3,payment_type
773,3,prog_type
44,3,payment_type
44,3,prog_type
152,2,payment_type
152,2,prog_type
1229,4,payment_type
1229,4,prog_type
1251,3,payment_type
1251,3,prog_type
1308,3,payment_type
1308,3,prog_type
450,1,payment_type
450,1,prog_type
288,2,payment_type
288,2,prog_type
1342,3,payment_type
1342,3,prog_type
407,1,payment_type
407,1,prog_type
513,4,payment_type
513,4,prog_type
1160,3,payment_type
1160,3,prog_type
1217,3,payment_type
1217,3,prog_type
1370,3,payment_type
1370,3,prog_type
1364,3,payment_type
1364,3,prog_type
517,3,payment_type
517,3,prog_type
629,3,payment_type
629,3,prog_type
547,3,payment_type
547,3,prog_type
747,NA,payment_type
747,NA,prog_type
256,2,payment_type
256,2,prog_type
752,3,payment_type
752,3,prog_type
1361,3,payment_type
1361,3,prog_type
30,2,payment_type
30,2,prog_type
608,3,payment_type
608,3,prog_type
769,3,payment_type
769,3,prog_type
685,3,payment_type
685,3,prog_type
1145,3,payment_type
1145,3,prog_type
1240,3,payment_type
1240,3,prog_type
1202,3,payment_type
1202,3,prog_type
1203,3,payment_type
1203,3,prog_type
792,3,payment_type
792,3,prog_type
399,3,payment_type
399,3,prog_type
177,3,payment_type
177,3,prog_type
375,3,payment_type
375,3,prog_type
989,2,payment_type
989,2,prog_type
535,4,payment_type
535,4,prog_type
437,3,payment_type
437,3,prog_type
130,2,payment_type
130,2,prog_type
1345,3,payment_type
1345,3,prog_type
1046,3,payment_type
1046,3,prog_type
871,3,payment_type
871,3,prog_type
428,4,payment_type
428,4,prog_type
1341,3,payment_type
1341,3,prog_type
365,3,payment_type
365,3,prog_type
830,1,payment_type
830,1,prog_type
1282,4,payment_type
1282,4,prog_type
2,3,payment_type
2,3,prog_type
188,3,payment_type
188,3,prog_type
774,2,payment_type
774,2,prog_type
516,2,payment_type
516,2,prog_type
1154,4,payment_type
1154,4,prog_type
240,NA,payment_type
240,NA,prog_type
183,4,payment_type
183,4,prog_type
1078,4,payment_type
1078,4,prog_type
969,4,payment_type
969,4,prog_type
776,4,payment_type
776,4,prog_type
766,3,payment_type
766,3,prog_type
962,3,payment_type
962,3,prog_type
856,3,payment_type
856,3,prog_type
886,3,payment_type
886,3,prog_type
1088,3,payment_type
1088,3,prog_type
1227,1,payment_type
1227,1,prog_type
114,3,payment_type
114,3,prog_type
622,4,payment_type
622,4,prog_type
674,3,payment_type
674,3,prog_type
789,4,payment_type
789,4,prog_type
255,4,payment_type
255,4,prog_type
567,2,payment_type
567,2,prog_type
1030,3,payment_type
1030,3,prog_type
507,3,payment_type
507,3,prog_type
1165,3,payment_type
1165,3,prog_type
1039,4,payment_type
1039,4,prog_type
249,3,payment_type
249,3,prog_type
638,4,payment_type
638,4,prog_type
1346,4,payment_type
1346,4,prog_type
991,3,payment_type
991,3,prog_type
218,4,payment_type
218,4,prog_type
693,4,payment_type
693,4,prog_type
1260,4,payment_type
1260,4,prog_type
606,4,payment_type
606,4,prog_type
93,3,payment_type
93,3,prog_type
1263,3,payment_type
1263,3,prog_type
945,3,payment_type
945,3,prog_type
709,NA,payment_type
709,NA,prog_type
1149,1,payment_type
1149,1,prog_type
51,1,payment_type
51,1,prog_type
528,3,payment_type
528,3,prog_type
602,4,payment_type
602,4,prog_type
742,3,payment_type
742,3,prog_type
493,3,payment_type
493,3,prog_type
1223,3,payment_type
1223,3,prog_type
1441,3,payment_type
1441,3,prog_type
542,NA,payment_type
542,NA,prog_type
1038,3,payment_type
1038,3,prog_type
11,3,payment_type
11,3,prog_type
1012,4,payment_type
1012,4,prog_type
557,1,payment_type
557,1,prog_type
10,3,payment_type
10,3,prog_type
278,3,payment_type
278,3,prog_type
1284,1,payment_type
1284,1,prog_type
823,3,payment_type
823,3,prog_type
1218,3,payment_type
1218,3,prog_type
1351,3,payment_type
1351,3,prog_type
1359,4,payment_type
1359,4,prog_type
601,4,payment_type
601,4,prog_type
736,4,payment_type
736,4,prog_type
1253,3,payment_type
1253,3,prog_type
1242,4,payment_type
1242,4,prog_type
1400,3,payment_type
1400,3,prog_type
799,NA,payment_type
799,NA,prog_type
1188,3,payment_type
1188,3,prog_type
1271,3,payment_type
1271,3,prog_type
839,4,payment_type
839,4,prog_type
1458,4,payment_type
1458,4,prog_type
717,NA,payment_type
717,NA,prog_type
1321,3,payment_type
1321,3,prog_type
772,3,payment_type
772,3,prog_type
831,1,payment_type
831,1,prog_type
506,NA,payment_type
506,NA,prog_type
1031,2,payment_type
1031,2,prog_type
973,3,payment_type
973,3,prog_type
421,3,payment_type
421,3,prog_type
1126,3,payment_type
1126,3,prog_type
1281,3,payment_type
1281,3,prog_type
1249,3,payment_type
1249,3,prog_type
215,1,payment_type
215,1,prog_type
780,3,payment_type
780,3,prog_type
1273,3,payment_type
1273,3,prog_type
788,1,payment_type
788,1,prog_type
1369,3,payment_type
1369,3,prog_type
971,3,payment_type
971,3,prog_type
515,3,payment_type
515,3,prog_type
479,3,payment_type
479,3,prog_type
1448,4,payment_type
1448,4,prog_type
965,3,payment_type
965,3,prog_type
901,3,payment_type
901,3,prog_type
1268,4,payment_type
1268,4,prog_type
1339,4,payment_type
1339,4,prog_type
1255,4,payment_type
1255,4,prog_type
1324,4,payment_type
1324,4,prog_type
1264,4,payment_type
1264,4,prog_type
1254,3,payment_type
1254,3,prog_type
1083,1,payment_type
1083,1,prog_type
867,3,payment_type
867,3,prog_type
1125,4,payment_type
1125,4,prog_type
1450,3,payment_type
1450,3,prog_type
1032,3,payment_type
1032,3,prog_type
626,3,payment_type
626,3,prog_type
644,NA,payment_type
644,NA,prog_type
630,4,payment_type
630,4,prog_type
620,4,payment_type
620,4,prog_type
1459,3,payment_type
1459,3,prog_type
1252,3,payment_type
1252,3,prog_type
1040,3,payment_type
1040,3,prog_type
577,3,payment_type
577,3,prog_type
954,4,payment_type
954,4,prog_type
850,2,payment_type
850,2,prog_type
931,3,payment_type
931,3,prog_type
72,no,n2o_fert
1358,yes,n2o_fert
1123,no,n2o_fert
576,yes,n2o_fert
1001,no,n2o_fert
140,no,n2o_fert
1393,no,n2o_fert
967,NA,n2o_fert
39,no,n2o_fert
265,yes,n2o_fert
410,no,n2o_fert
949,NA,n2o_fert
1085,no,n2o_fert
1111,NA,n2o_fert
1167,yes,n2o_fert
1278,NA,n2o_fert
1290,no,n2o_fert
1376,NA,n2o_fert
1394,NA,n2o_fert
25,no,n2o_fert
107,no,n2o_fert
151,no,n2o_fert
158,yes,n2o_fert
178,no,n2o_fert
311,no,n2o_fert
554,yes,n2o_fert
581,NA,n2o_fert
609,NA,n2o_fert
640,no,n2o_fert
650,yes,n2o_fert
681,yes,n2o_fert
746,NA,n2o_fert
821,NA,n2o_fert
900,yes,n2o_fert
1122,no,n2o_fert
1389,NA,n2o_fert
36,no,n2o_fert
37,no,n2o_fert
193,yes,n2o_fert
431,yes,n2o_fert
511,no,n2o_fert
590,yes,n2o_fert
714,yes,n2o_fert
729,no,n2o_fert
735,no,n2o_fert
768,no,n2o_fert
791,NA,n2o_fert
793,no,n2o_fert
806,no,n2o_fert
813,no,n2o_fert
832,yes,n2o_fert
860,no,n2o_fert
903,yes,n2o_fert
997,no,n2o_fert
1035,yes,n2o_fert
1059,yes,n2o_fert
1065,yes,n2o_fert
1120,no,n2o_fert
1162,no,n2o_fert
1166,no,n2o_fert
1170,no,n2o_fert
1216,no,n2o_fert
1288,yes,n2o_fert
1384,no,n2o_fert
13,yes,n2o_fert
103,no,n2o_fert
661,yes,n2o_fert
868,no,n2o_fert
941,yes,n2o_fert
1051,yes,n2o_fert
1079,no,n2o_fert
812,no,n2o_fert
1348,no,n2o_fert
842,no,n2o_fert
296,no,n2o_fert
495,no,n2o_fert
841,no,n2o_fert
852,no,n2o_fert
1233,no,n2o_fert
642,no,n2o_fert
748,NA,n2o_fert
818,NA,n2o_fert
1337,NA,n2o_fert
1360,yes,n2o_fert
1073,no,n2o_fert
1274,no,n2o_fert
1041,yes,n2o_fert
683,NA,n2o_fert
1121,yes,n2o_fert
588,no,n2o_fert
1100,no,n2o_fert
1331,no,n2o_fert
892,no,n2o_fert
446,yes,n2o_fert
583,no,n2o_fert
926,no,n2o_fert
442,no,n2o_fert
1232,no,n2o_fert
1237,no,n2o_fert
1293,no,n2o_fert
57,no,n2o_fert
964,no,n2o_fert
1244,no,n2o_fert
478,no,n2o_fert
18,yes,n2o_fert
1200,NA,n2o_fert
946,no,n2o_fert
947,no,n2o_fert
1294,yes,n2o_fert
337,no,n2o_fert
933,no,n2o_fert
948,no,n2o_fert
1365,no,n2o_fert
911,no,n2o_fert
1246,yes,n2o_fert
200,no,n2o_fert
773,no,n2o_fert
44,no,n2o_fert
152,no,n2o_fert
1229,no,n2o_fert
1251,no,n2o_fert
1308,no,n2o_fert
450,no,n2o_fert
288,yes,n2o_fert
1342,no,n2o_fert
407,yes,n2o_fert
513,yes,n2o_fert
1160,no,n2o_fert
1217,yes,n2o_fert
1370,no,n2o_fert
1364,no,n2o_fert
